  20670 10
  6.08047170e-03  -7.93929406e-05   1.13745184e-03  -1.00777846e-03	  -1.03681644e-03   6.25146769e-04  -2.13095729e-04   5.81428896e-04	   5.77362809e-04   1.07775590e-03
-0.00528955  0.01022011 -0.00166757  0.00063782 -0.00242105 -0.00096407	  0.0014719   0.00040476 -0.00141631 -0.00148968
 -1.70616350e-03   1.85291773e-03  -3.92373045e-05  -6.07371135e-04	  -1.06387842e-04   1.21719004e-04   7.91668306e-05  -1.60856526e-04	   3.91231654e-04   1.35563598e-03
 0.00703356 -0.00070856  0.00143548 -0.00079502 -0.00096797  0.00064017	 -0.00012229  0.00054165  0.00066993  0.00104771
-0.0051158   0.00979067 -0.00164722  0.00051686 -0.00223753 -0.00101229	  0.00127316  0.00044238 -0.00133309 -0.00133942
 -3.30133894e-03   2.00287485e-03  -7.09819948e-04   6.59553276e-04	  -6.94302842e-05   7.39454373e-04  -1.52591666e-03   9.94709626e-04	   8.40504733e-04   8.72625552e-05
-0.01252843  0.00229275 -0.00926027 -0.00392435  0.00170729  0.00263883	 -0.00177643 -0.00167878 -0.00010684 -0.00103752
 -1.42401536e-03   6.23890004e-04  -1.73930511e-03   2.77435051e-04	   1.90401201e-05   5.27422000e-03  -1.69685678e-03  -6.71798290e-04	  -1.02772834e-05  -5.20917677e-04
 -1.36402791e-03  -9.57576486e-05  -1.89265969e-04  -1.48531733e-04	   1.31463090e-04  -3.12572211e-04  -5.40654325e-05   9.63407387e-04	   6.98969888e-04  -3.26752682e-06
-0.01224403  0.00313429 -0.00962238 -0.00417054  0.00186957  0.00278736	 -0.00185388 -0.00154201 -0.00019469 -0.00119049
 -5.24767821e-04   1.10490849e-03  -1.36574800e-03  -5.88670859e-05	   1.94520123e-05   4.73521270e-03  -1.02740458e-03  -1.20262226e-03	  -5.42244327e-05  -6.17283880e-04
 -1.86514355e-03  -6.63084560e-04  -1.56914773e-04  -7.68609649e-05	   7.30644731e-05  -3.69490203e-04  -1.53056570e-04   7.22099624e-04	   8.22275260e-04   4.65204882e-05
 -1.35912045e-02   1.94262180e-03  -9.21505642e-03  -3.67744216e-03	   1.48168856e-03   2.22335593e-03  -1.63890990e-03  -1.70392413e-03	  -6.14752137e-06  -9.06617184e-04
 -1.25443827e-03   1.15919183e-03  -1.60169243e-03   2.37658141e-04	   1.63032462e-05   4.95269792e-03  -1.20793835e-03  -5.60466796e-04	  -7.69959497e-05  -5.33764862e-04
 -3.51544710e-03   1.47315585e-03  -7.91914158e-04   6.00318047e-04	  -3.69958760e-05   6.40847831e-04  -1.45848111e-03   9.56562334e-04	   9.48646230e-04   1.19635268e-04
 -1.37106679e-02   1.65602165e-03  -8.96844566e-03  -3.45047196e-03	   1.43843032e-03   2.15617711e-03  -1.49615099e-03  -1.63959514e-03	  -9.37091409e-06  -9.20778919e-04
 -1.74743962e-03   7.59399864e-04  -1.59404315e-03   3.79319778e-04	  -1.58959716e-04   4.97980843e-03  -1.48840173e-03  -5.74515646e-04	  -7.57987164e-05  -5.17086265e-04
-0.00598543  0.00473122 -0.00173459  0.00169703 -0.00034088  0.00226919	 -0.00392048  0.00122275  0.0011419   0.00029363
-0.01379191  0.00076798 -0.00867176 -0.00329116  0.00140692  0.00187019	 -0.00138663 -0.00163964  0.00014411 -0.00083434
 -8.94261229e-04  -1.56469464e-03  -1.14226438e-03   2.47636089e-04	  -1.73583748e-05   4.77573408e-03  -1.72973012e-03  -3.76145733e-04	  -1.55908743e-04  -4.90599077e-04
-0.00694725  0.00585971 -0.00214789  0.00211482 -0.00034502  0.00294984	 -0.00495289  0.00145045  0.00128995  0.00037969
-0.01378809  0.0010247  -0.00863576 -0.00333004  0.00139543  0.00171666	 -0.00137349 -0.0016246   0.00020439 -0.00086393
 0.00013834 -0.00356312 -0.00074486 -0.00010386  0.00021952  0.004231	 -0.00115526 -0.00019192 -0.00016715 -0.00050218
-0.00727103  0.00638433 -0.00231517  0.00234952 -0.00028691  0.00348254	 -0.00546846  0.00177795  0.00119729  0.00026831
-0.01245796  0.00099059 -0.00861982 -0.00370398  0.00154324  0.00178283	 -0.00128082 -0.00152985  0.00012897 -0.00101775
  3.08274374e-04  -3.67896804e-03  -7.74774212e-04  -2.54523873e-04	   2.36311498e-04   4.13501643e-03  -1.08685694e-03  -9.95156449e-05	  -1.24840776e-04  -5.80077075e-04
-0.00731948  0.00637044 -0.00232449  0.00229783 -0.0002911   0.00311662	 -0.00538266  0.00167732  0.00138797  0.00039726
-0.01380611  0.00123275 -0.00857567 -0.00341618  0.00130044  0.00136528	 -0.00142607 -0.00178159  0.00026084 -0.00083727
  1.68271222e-03  -5.87286823e-03  -2.15999843e-04  -6.84097631e-04	   4.65488607e-04   3.29634895e-03  -9.27400267e-05  -3.07453662e-05	  -1.37489526e-04  -5.10874799e-04
-0.00674349  0.00583142 -0.00203234  0.00220351 -0.00034172  0.00273564	 -0.00486921  0.00130175  0.00127417  0.00040687
-0.013854    0.00152579 -0.00854666 -0.00354713  0.00100356  0.00098679	 -0.00152748 -0.00213184  0.00034009 -0.00077562
  3.41302427e-03  -8.19679789e-03   2.42640779e-04  -1.49160388e-03	   7.91515679e-04   2.14573805e-03   1.32877549e-03   1.23725242e-04	  -8.65799068e-05  -6.07173318e-04
-0.00474513  0.00377336 -0.00115703  0.00141913 -0.00039896  0.00187447	 -0.00294893  0.00087543  0.00108699  0.00048402
-0.01438064  0.0027053  -0.00885606 -0.00344174  0.00061744  0.00085044	 -0.0019868  -0.00241995  0.00038142 -0.00067797
 0.00621589 -0.01226311  0.00122613 -0.00297537  0.00164035 -0.00021941	  0.00452888  0.00015145 -0.0001076  -0.00087735
-0.00353761  0.00207675 -0.00080503  0.0008187  -0.00016014  0.00091604	 -0.001589    0.00090975  0.00102434  0.00027669
-0.01449961  0.00338614 -0.00902501 -0.0032136   0.00063167  0.00104813	 -0.00194542 -0.00239564  0.0003072  -0.00076768
 0.00670473 -0.01358946  0.00160777 -0.0035282   0.00192958 -0.00081894	  0.00556137  0.00017229 -0.00017426 -0.00087986
 -2.39158922e-04  -3.91096535e-03   5.77488006e-04  -5.14887893e-04	  -9.95542627e-05  -1.43694922e-03   5.26115545e-04   4.66881560e-04	   7.13742469e-04  -5.53373457e-05
 -1.33114213e-02   5.23423711e-03  -9.44521251e-03  -3.49482333e-03	   1.11141593e-03   1.58024584e-03  -1.01848521e-03  -2.35888123e-03	   1.94356507e-05  -1.11092338e-03
 0.00696527 -0.0158079   0.00189986 -0.00365133  0.00151187 -0.00081252	  0.00473248  0.00022118 -0.00031475 -0.00065338
 -1.14356519e-03  -2.14115325e-03   9.86586560e-05  -3.13402157e-04	  -5.87680385e-05  -9.40272553e-04   1.70074425e-04   6.82577344e-04	   8.50411467e-04  -5.19693231e-06
 -1.32809341e-02   4.99399719e-03  -9.30276078e-03  -3.44179068e-03	   1.00733890e-03   1.39514598e-03  -1.21837785e-03  -2.42049098e-03	   6.19382668e-05  -1.06131341e-03
 0.00737741 -0.01635935  0.00197546 -0.00411151  0.00171253 -0.00142099	  0.00553279  0.0002847  -0.00021685 -0.00076023
 -1.22081859e-03  -2.74134018e-03   3.26497191e-04  -4.19864223e-04	   7.48604380e-06  -1.16280518e-03   5.88561319e-04   5.89388289e-04	   8.82414214e-04   4.57707851e-06
 -1.45007130e-02   4.66418496e-03  -9.27532819e-03  -3.09006790e-03	   9.20838891e-04   1.53119288e-03  -1.40787785e-03  -2.31835485e-03	   5.43529011e-05  -9.77369041e-04
 0.00663008 -0.01520864  0.001815   -0.00388475  0.00178367 -0.00103533	  0.00545096  0.00023729 -0.00018366 -0.00080984
 -3.07980585e-04  -4.30490541e-03   7.58594707e-04  -6.37562505e-04	  -3.55163287e-05  -1.64944876e-03   8.51925087e-04   3.34341027e-04	   7.20804177e-04  -6.10272232e-05
 -1.44879691e-02   4.76786021e-03  -9.40640851e-03  -3.13454981e-03	   1.02042194e-03   1.65182423e-03  -1.19246663e-03  -2.21168959e-03	   4.70075483e-05  -1.00860501e-03
  6.13247652e-03  -1.44352234e-02   1.68273825e-03  -3.39047843e-03	   1.48751614e-03  -3.85345926e-04   4.48629495e-03   9.40041964e-05	  -2.76495718e-04  -6.73037328e-04
-0.0026225   0.00668154 -0.00168053  0.00095306 -0.00017128  0.00083405	 -0.00122267  0.00070855  0.00115572 -0.0002815 
-0.00784658  0.00664546 -0.00895977 -0.00557676  0.00104247 -0.0004905	 -0.00046939 -0.00282302  0.00016265 -0.00146069
 0.00923603 -0.02049296  0.0032982  -0.00274416  0.00120916  0.00076463	  0.00257465  0.00079664 -0.00063754  0.00083167
-0.00425063  0.00881935 -0.00219535  0.00141062 -0.00015057  0.00125003	 -0.00184278  0.00118951  0.00133596 -0.00023709
-0.00740343  0.00589821 -0.00866708 -0.00558693  0.00095257 -0.00058068	 -0.0007093  -0.00257237  0.00022602 -0.00131971
 0.00844783 -0.01671269  0.00263186 -0.00254403  0.00108681  0.0009249	  0.00244054  0.00040463 -0.0004706   0.0004529 
 -4.03180544e-03   6.98146362e-03  -1.91057328e-03   1.36297342e-03	  -8.67069351e-05   1.53768163e-03  -2.25641793e-03   1.42333690e-03	   1.26278855e-03  -7.04904397e-05
-0.00793197  0.00490432 -0.00874213 -0.00569286  0.00097713 -0.00055904	 -0.00067424 -0.00269907  0.00035575 -0.00132403
  8.16082591e-03  -1.56352453e-02   2.12103183e-03  -2.98257761e-03	   1.22527585e-03   1.35724445e-04   3.20967228e-03   2.02879296e-04	  -4.80214401e-04   5.58001440e-05
-0.0025678   0.00521384 -0.001474    0.00083736 -0.00016395  0.00096955	 -0.0015394   0.00102321  0.00103692 -0.00014725
-0.00817149  0.00463962 -0.00880498 -0.00565387  0.00089712 -0.00061886	 -0.00039656 -0.00300422  0.00023712 -0.00141399
 0.00876353 -0.01813537  0.00241238 -0.00320399  0.00132878 -0.00013507	  0.00331931  0.00064469 -0.00056625  0.00017228
 -1.43977604e-03   4.27050010e-03  -1.30533853e-03  -1.89173704e-04	   3.36495453e-04   5.30123273e-04   2.41574171e-04  -7.81295774e-05	   9.79148625e-04  -3.33685690e-04
 -9.28190676e-04  -9.82457260e-04  -4.73131051e-03  -5.38252372e-03	  -3.44055318e-05  -2.12461167e-03  -1.85837954e-03  -2.07201961e-03	  -4.37669576e-04  -1.79151136e-04
 0.01060845 -0.02614844  0.00411699 -0.00210222 -0.00015992  0.00096099	 -0.00206626 -0.000627   -0.0002833   0.00261099
 -2.42789888e-03   6.22667488e-03  -1.68475540e-03  -1.45139972e-04	   3.52772820e-04   5.66304320e-04   3.04563691e-04  -6.12739257e-05	   1.06846287e-03  -3.60836504e-04
 -8.99536522e-04  -5.30791765e-04  -4.62368761e-03  -5.22123968e-03	  -6.38518286e-05  -2.00694139e-03  -1.94975767e-03  -1.95283125e-03	  -4.47705295e-04  -1.54472770e-04
  1.03204778e-02  -2.53839036e-02   3.83537577e-03  -2.04995987e-03	  -6.95739407e-05   9.23379311e-04  -2.23676703e-03  -4.78487184e-04	  -1.78158341e-04   2.39699161e-03
-0.00334645  0.00808272 -0.00189449  0.00027023  0.00050974  0.00075586	  0.00023486  0.00038233  0.00113642 -0.00043851
 -1.53903520e-03  -7.92908370e-04  -5.13630123e-03  -5.60719550e-03	  -1.76852517e-05  -2.00803780e-03  -1.97461768e-03  -2.13599740e-03	  -2.34331994e-04  -1.92732219e-04
 0.0096819  -0.02297773  0.0037055  -0.0018775  -0.0001056   0.0008963	 -0.00166033 -0.00040273 -0.00026883  0.00216547
 -3.42879869e-03   8.38373085e-03  -2.00506241e-03  -4.48068927e-05	   3.75754958e-04   5.96519664e-04   4.41689977e-04  -1.96403302e-05	   1.12976525e-03  -3.73918497e-04
 -8.79511216e-04  -2.56650285e-04  -4.55198473e-03  -5.13428712e-03	  -8.03528836e-05  -1.87209269e-03  -2.00381142e-03  -1.85016867e-03	  -4.63711144e-04  -1.26815062e-04
  9.70928268e-03  -2.38475645e-02   3.41351901e-03  -1.98133436e-03	   3.48854648e-05   1.00613781e-03  -2.29853375e-03  -4.27423165e-04	  -6.95818812e-05   2.13672580e-03
 -4.45055172e-03   1.05622714e-02  -2.31964483e-03   3.78409215e-05	   3.35137641e-04   6.14787475e-04   5.55716646e-04  -1.06882823e-05	   1.16992113e-03  -3.34324959e-04
 -8.89574903e-04  -9.73239622e-05  -4.53280013e-03  -5.13094482e-03	  -8.23974098e-05  -1.68406716e-03  -2.01328030e-03  -1.82691492e-03	  -4.63196467e-04  -1.36936447e-04
  8.73241178e-03  -2.14277509e-02   2.85552828e-03  -1.82255629e-03	   1.45796197e-04   1.10509136e-03  -2.16457461e-03  -4.28263024e-04	   6.94488319e-05   1.79166264e-03
 -2.13990529e-03   5.87189037e-03  -1.29891994e-03  -6.06306858e-04	   1.80364506e-04  -6.40565164e-05   1.26285752e-03  -1.57964587e-04	   1.03097827e-03  -8.42297390e-05
  1.36501244e-03   3.05523807e-04  -2.46040857e-03  -4.37101809e-03	  -6.93906841e-05  -2.27636339e-03  -8.12469684e-04  -2.25385488e-04	  -8.95815088e-04   5.32269742e-05
 0.00889315 -0.02589592  0.00248674 -0.00272252 -0.00027025  0.00070744	 -0.00441778 -0.00194876  0.0007724   0.00203085
 -3.28559879e-03   8.19206476e-03  -1.57820765e-03  -5.56958790e-04	   1.85491512e-04  -1.24583633e-06   1.62478240e-03  -2.54632160e-05	   1.14169587e-03   7.40541491e-07
  1.32106871e-03   4.12960208e-04  -2.42224668e-03  -4.33625633e-03	  -5.07339157e-05  -2.15317970e-03  -8.70761271e-04  -1.39974083e-04	  -8.71765818e-04   1.19506290e-04
 0.00809571 -0.02363155  0.00207079 -0.00257913 -0.00015672  0.00075274	 -0.00426962 -0.00205431  0.00072869  0.00186436
 -3.31668875e-03   8.81622486e-03  -1.61442470e-03  -4.73623610e-04	   2.32041831e-04  -1.10224043e-04   1.69106125e-03  -2.83084697e-05	   1.07887143e-03  -1.30593278e-04
  8.05183221e-04   5.57622304e-04  -2.94629631e-03  -4.44982703e-03	  -4.14733781e-05  -2.00247756e-03  -1.22307770e-03  -4.71843676e-04	  -8.16308681e-04   8.94793019e-06
 0.00875001 -0.02531191  0.00229971 -0.00270468 -0.00016224  0.00083291	 -0.00423999 -0.00175151  0.00063762  0.00191312
-0.0021086   0.00621432 -0.00131741 -0.00061713  0.00023041 -0.00017554	  0.00134013 -0.00018737  0.00099237 -0.00016854
  8.78541303e-04   6.02444226e-04  -2.98854320e-03  -4.49794612e-03	  -3.61256556e-05  -2.14467245e-03  -1.12025201e-03  -5.52189027e-04	  -8.47936565e-04  -7.23052869e-05
 0.00945708 -0.02708842  0.00264038 -0.00277366 -0.00028625  0.00085566	 -0.00436472 -0.00160099  0.00059829  0.00202539
 -2.10684243e-03   5.46596894e-03  -1.26950894e-03  -5.41263286e-04	   1.47823176e-04   1.58030426e-04   1.17983658e-03  -1.22110123e-04	   1.07572721e-03   5.05126269e-06
  1.85947150e-03   2.04315179e-04  -1.91955855e-03  -4.24902535e-03	  -8.55495249e-05  -2.48842206e-03  -5.02400456e-04   8.99848141e-05	  -9.18973437e-04   1.71911754e-04
 0.00803619 -0.02364582  0.00226648 -0.00258117 -0.00023917  0.00042935	 -0.00448543 -0.00211914  0.0008065   0.00203342
 -3.15815070e-03   7.58560360e-03  -1.49957699e-03  -5.29753430e-04	   2.13474879e-04   2.63800196e-04   1.57679017e-03  -3.55273702e-05	   1.21035369e-03   1.73171622e-04
  1.78259737e-03   5.47568721e-04  -1.92957239e-03  -4.22828992e-03	  -5.82939346e-05  -2.39050792e-03  -4.53597730e-04   1.94747607e-04	  -8.82212047e-04   1.98115399e-04
 0.00723407 -0.0214587   0.00187141 -0.00242067 -0.0002416   0.00048383	 -0.00426974 -0.00213584  0.00072097  0.00181463
-0.00215131  0.00495817 -0.00133861 -0.00046906  0.00023221  0.00046321	  0.00104557  0.00014442  0.00103379  0.00021736
  2.78924724e-03   1.54286842e-03  -1.04191269e-03  -3.65840477e-03	  -8.75039862e-05  -2.55983029e-03  -3.38639830e-05   9.95531567e-04	  -1.02765265e-03   3.16723603e-04
 0.00661378 -0.02058961  0.00235543 -0.00221694 -0.00011194 -0.00020578	 -0.00422204 -0.00251256  0.00093495  0.0020868 
-0.00318931  0.0071995  -0.0013809  -0.00034282  0.00044889  0.00032079	  0.00208032  0.00064463  0.00083308  0.00029106
 0.00250807  0.00332569 -0.0010636  -0.00332554  0.00023912 -0.00239281	  0.00075465  0.00140386 -0.00116476  0.00027905
  6.42494024e-03  -2.20913229e-02   2.61192982e-03  -1.86614107e-03	  -8.32339248e-04   6.47572455e-05  -5.90126241e-03  -3.55778505e-03	   1.55645557e-03   2.10935594e-03
-0.00301099  0.00685049 -0.00139535 -0.00040679  0.0003032   0.00053256	  0.0014815   0.00017663  0.00107501  0.00045035
  2.25698126e-03   2.62527662e-03  -1.26733097e-03  -3.72711388e-03	  -6.98635848e-05  -2.47972187e-03   2.73724990e-04   1.07572936e-03	  -1.00877463e-03   2.44345228e-04
 0.00626565 -0.02014169  0.00223171 -0.00208905 -0.00030618 -0.00013046	 -0.00413144 -0.00257661  0.00096134  0.00185598
 -1.45302276e-03   1.50998531e-03  -2.38624508e-04   2.54572114e-04	   1.63845269e-04   3.89652011e-04   2.25311350e-04   2.96846268e-04	   6.02045741e-04   3.41604388e-05
 0.00795817  0.00287781  0.00186461 -0.00085138  0.00029251 -0.00150012	  0.00066689  0.0018023  -0.00130488  0.00056021
 0.00412137 -0.01182985  0.00174111 -0.00167797 -0.0005169  -0.00150542	 -0.00302843 -0.00067755  0.00010429  0.00155319
 -1.50526534e-03   1.88764392e-03  -2.61843553e-04   3.47870775e-04	   1.65266585e-04   4.78260912e-04   3.02659966e-04   4.16014704e-04	   5.21265297e-04  -6.78274660e-06
 0.00751153  0.00301147  0.00150589 -0.00105564  0.00061707 -0.0017432	  0.00058245  0.0019812  -0.00136429  0.000343  
 0.00480522 -0.01343354  0.0019987  -0.00182804 -0.0005156  -0.00151285	 -0.00344944 -0.00093259  0.00039734  0.00153583
 -7.53732383e-03   8.88229565e-03  -2.51244827e-03   2.01410622e-03	   7.37310210e-05   2.55072063e-03  -3.73079814e-03   2.29223393e-03	   1.55262825e-03   2.07275068e-04
 -7.40034206e-03   3.76023649e-03  -8.22925214e-03  -5.45587556e-03	   1.25235880e-03  -5.00757167e-05  -3.85403205e-04  -1.80715685e-03	   2.97697424e-04  -1.30002046e-03
 0.00486955 -0.00730291  0.00061742 -0.00146205  0.000596    0.00114632	  0.00172626 -0.00014136  0.0002035  -0.00030616
  1.35059971e-05  -1.89859244e-03   2.56976763e-04  -6.07476615e-04	   1.56748311e-04  -1.13077134e-03   8.95544788e-04   7.59970203e-04	   5.84617253e-04  -1.07654948e-04
-0.01262062  0.00366989 -0.00964959 -0.00406295  0.00169094  0.00240734	 -0.00153011 -0.00168898 -0.00012012 -0.00117221
 0.00047012  0.00072786 -0.00111204 -0.00036819  0.000344    0.0043466	 -0.00020162 -0.00079515 -0.00015217 -0.00064084
  5.97586526e-05  -1.91590030e-03   2.95620147e-04  -5.64620707e-04	  -2.91945374e-05  -1.12569174e-03   1.01586526e-03   4.79980074e-04	   6.52593679e-04  -1.77616335e-04
 -1.29279242e-02   3.84642968e-03  -9.63450427e-03  -3.95666863e-03	   1.52634858e-03   2.01308291e-03  -1.24589948e-03  -1.84225474e-03	  -1.95812296e-05  -1.13418103e-03
 0.00212955 -0.00273647 -0.00044201 -0.0010913   0.00064757  0.00323588	  0.00109225 -0.00039357 -0.00024708 -0.00059737
  2.70581567e-05  -3.28305505e-03   6.29324123e-04  -6.68119774e-04	   5.15967085e-05  -1.51598862e-03   1.20900557e-03   2.46623613e-04	   7.28159800e-04  -7.66458068e-05
 -1.40323986e-02   3.24552499e-03  -9.49377782e-03  -3.55833026e-03	   1.39070658e-03   1.95904604e-03  -1.27013182e-03  -1.74676786e-03	  -5.69464665e-06  -9.89238322e-04
 0.00124925 -0.00230439 -0.00064993 -0.00080394  0.00056609  0.00356991	  0.00066006 -0.0002858  -0.0002233  -0.00058903
 -5.20814547e-04  -2.54684943e-03   3.81594259e-04  -6.06322017e-04	   1.06854637e-04  -1.26710573e-03   8.90610549e-04   4.53575083e-04	   7.42247143e-04  -2.04060096e-05
 -1.37707565e-02   2.62161286e-03  -9.43272386e-03  -3.65270602e-03	   1.45579431e-03   2.19466378e-03  -1.53335044e-03  -1.68530028e-03	  -3.72718258e-05  -9.30051273e-04
-0.00028919  0.00021782 -0.00130826 -0.00012165  0.00025342  0.00451472	 -0.00057315 -0.00043228 -0.00012819 -0.00057306
 -8.54650131e-03   1.32694929e-02  -3.93715545e-03   2.01953670e-03	   2.68918748e-04   2.25204162e-03  -2.27795711e-03   1.88231794e-03	   1.61299396e-03  -7.82726937e-05
 -5.24533861e-03   3.58728809e-03  -7.32660655e-03  -5.64382704e-03	   1.08463684e-03  -2.46966166e-04   7.93491479e-05  -1.61924818e-03	   1.82455603e-04  -1.33806135e-03
 0.00295504 -0.0040775   0.00010342 -0.00070271  0.00057916  0.00137714	  0.00091068  0.00023222  0.00059148 -0.00022029
 -7.78030380e-03   1.34342416e-02  -2.71580926e-03   3.74784417e-04	   9.96268328e-05   1.19813132e-03   2.35181023e-04  -2.98699966e-04	   1.44760450e-03  -3.03061509e-04
-0.00125527  0.00113739 -0.0052686  -0.00560597  0.00025615 -0.00074697	 -0.00135674 -0.00170094 -0.00012759 -0.00037562
  4.07970124e-03  -8.33689414e-03   8.16298746e-04  -5.04949030e-04	   2.59208035e-04   1.06044449e-03  -4.88738749e-04   1.33910510e-05	   3.79252735e-04   2.81592793e-04
-0.00798603  0.01397494 -0.00314089  0.00099062  0.00025306  0.00137259	 -0.00017901  0.00076058  0.00141143 -0.00033995
 -1.96083747e-03   1.56054054e-03  -5.83452182e-03  -5.83604658e-03	   3.96807226e-04  -5.90280293e-04  -1.19112567e-03  -2.01468886e-03	   7.73790855e-07  -5.55461655e-04
  4.12738393e-03  -7.92312954e-03   8.72969214e-04  -5.70677840e-04	   3.67092593e-04   1.02968719e-03  -5.65224349e-05   7.33314122e-05	   4.24674708e-04   2.46435964e-04
-0.00591861  0.01463251 -0.00102535 -0.00066756  0.00018679  0.00034739	  0.00300339  0.00078679  0.00108451  0.00183456
  2.34761453e-03   5.96713299e-03  -1.05927387e-03  -2.82886916e-03	   6.37763665e-05  -1.69006013e-03   8.57805189e-04   1.29744722e-03	  -9.63513010e-04  -2.10209551e-05
  2.26368203e-03  -9.88463720e-03   1.15892075e-03  -4.97872582e-04	  -9.61289990e-04   1.20404038e-05  -1.95045798e-03  -2.26764760e-03	   7.15231960e-04   4.41304503e-04
 -6.42928925e-03   1.30046172e-02  -1.29055590e-03  -4.24638989e-04	   3.71210158e-04   1.09079677e-03   1.98154608e-03  -2.87196390e-07	   1.53952645e-03   1.71867527e-03
  1.84283261e-03   5.07990146e-03  -1.49646532e-03  -3.27104139e-03	  -7.04277391e-05  -1.66117047e-03   6.27850513e-04   1.18728352e-03	  -8.29372358e-04  -1.69325058e-05
 0.0021482  -0.00732024  0.00041872 -0.00054527 -0.00078617  0.00044816	 -0.00148437 -0.0017503   0.00064271  0.0001855 
-0.00447939  0.00663781 -0.00076875  0.00024877  0.00028988  0.00023691	  0.00238927  0.00092759  0.00048379  0.00023814
 0.00449803  0.00274698  0.00015692 -0.00191429  0.00067212 -0.00213434	 -0.00035032  0.00171659 -0.00103074  0.00036684
 0.00761161 -0.02004133  0.00330743 -0.00170535 -0.00083072 -0.00155838	 -0.0051311  -0.00220911  0.00169657  0.00198574
-0.00450029  0.00723181 -0.00102095  0.00013752  0.00039876  0.00020071	  0.00260088  0.00090752  0.00052504  0.0001925 
 0.00397827  0.00258102 -0.00010255 -0.00214772  0.00057033 -0.00205747	 -0.00035618  0.00154703 -0.00094408  0.00041267
 0.00758518 -0.02109494  0.00345135 -0.00160841 -0.00108531 -0.00118102	 -0.00554513 -0.00255611  0.00176684  0.00201824
-0.00757025  0.00661299 -0.00234749  0.0024132  -0.00025111  0.00391741	 -0.00580458  0.00203045  0.00113389  0.00023184
 -1.11794384e-02   1.19271343e-03  -8.56591680e-03  -4.11561811e-03	   1.65196029e-03   1.76054124e-03  -1.03175117e-03  -1.37424008e-03	   3.54953603e-05  -1.08498892e-03
  3.70738931e-04  -3.88163066e-03  -7.47097419e-04  -5.62999265e-04	   2.38193312e-04   3.72350337e-03  -7.89919223e-04  -5.99497829e-05	   3.86867838e-05  -5.84870109e-04
-0.00463834  0.00338735 -0.0010083   0.00132469 -0.00042239  0.00169146	 -0.00258732  0.00076979  0.00108013  0.00048397
-0.01606432  0.00235595 -0.0089346  -0.00293934  0.00057742  0.00109912	 -0.0020809  -0.00231448  0.00035464 -0.00049419
  5.91839712e-03  -1.18913170e-02   1.22849983e-03  -2.82166760e-03	   1.74307979e-03  -1.26275802e-04   4.56516934e-03   2.32153952e-04	  -6.85103874e-05  -9.66796010e-04
-0.0045137   0.0027985  -0.0008276   0.00125809 -0.00038764  0.00145102	 -0.00223339  0.00072925  0.00108234  0.00045539
-0.01766063  0.00146202 -0.00883383 -0.00243882  0.00051162  0.00116669	 -0.00215805 -0.00211882  0.00031918 -0.00029461
  5.61298119e-03  -1.13304080e-02   1.20590405e-03  -2.67124364e-03	   1.82148988e-03   1.27141204e-04   4.62248583e-03   2.52179692e-04	  -8.32281460e-05  -1.03952995e-03
 -3.28594526e-03   6.56597203e-04  -3.26487062e-04   6.73038144e-04	  -8.23047356e-05   4.72501423e-04  -8.15327384e-04   6.38239924e-04	   1.00709451e-03   2.10057478e-04
-0.01785213  0.00229683 -0.00897678 -0.00219311  0.00051494  0.00138124	 -0.00215691 -0.00210619  0.00023723 -0.00034394
  5.80531934e-03  -1.20693744e-02   1.37004501e-03  -3.04297922e-03	   2.04074297e-03  -2.63709668e-04   5.36532323e-03   3.51202861e-04	  -8.54472899e-05  -1.05955245e-03
-0.00333628  0.00115788 -0.00050236  0.0006821  -0.00012837  0.00063926	 -0.00112644  0.00074315  0.00101842  0.00025683
-0.01627181  0.00327014 -0.00909287 -0.00268746  0.00056189  0.00129489	 -0.00213051 -0.00226192  0.00028109 -0.00058852
 0.00626189 -0.01291051  0.00153837 -0.00326716  0.00199554 -0.00058557	  0.00547795  0.00026857 -0.00015562 -0.0009931 
 -3.37362106e-05  -5.36456529e-03   1.15444475e-03  -6.75162536e-04	   3.80262885e-05  -2.07336291e-03   1.37641220e-03   1.02993621e-04	   6.82349524e-04  -1.90163176e-04
 -1.57380646e-02   3.81668643e-03  -9.36740631e-03  -2.88325073e-03	   1.09369975e-03   1.74898815e-03  -1.20089319e-03  -1.87293638e-03	   2.23933912e-05  -8.45273029e-04
  3.98042934e-03  -1.00384747e-02   8.84337557e-04  -2.25156868e-03	   1.13184301e-03   1.20925614e-03   3.07425571e-03  -2.60878673e-06	  -2.11866597e-04  -6.05188643e-04
 -5.41053010e-04  -4.54941752e-03   9.28112586e-04  -6.08331991e-04	  -3.96936724e-06  -1.87185879e-03   1.33707051e-03   2.36199259e-04	   7.86774476e-04  -1.64767913e-04
 -1.58689662e-02   4.32149397e-03  -9.36504167e-03  -2.76726742e-03	   9.84743880e-04   1.75259923e-03  -1.37926966e-03  -1.99185296e-03	   6.11650309e-05  -8.29914628e-04
  5.19703319e-03  -1.29288953e-02   1.44727797e-03  -3.01581813e-03	   1.42469675e-03   7.73759465e-05   4.33431500e-03   7.75288238e-05	  -1.98866827e-04  -7.42875205e-04
 -6.69908206e-04  -4.96044425e-03   1.06068561e-03  -6.51005997e-04	   7.90878764e-05  -2.04483263e-03   1.74954028e-03   1.21931156e-04	   7.74090269e-04  -1.22022667e-04
